_id,data/faceRectangle/top,data/faceRectangle/width,data/faceRectangle/left,data/faceRectangle/height,data/faceId,data/attributes/age,data/attributes/gender,data/attributes/headPose/yaw,data/attributes/headPose/pitch,data/attributes/headPose/roll,_id,scores/scores/neutral,scores/scores/surprise,scores/scores/anger,scores/scores/happiness,scores/scores/fear,scores/scores/sadness,scores/scores/contempt,scores/scores/disgust,scores/faceRectangle/width,scores/faceRectangle/left,scores/faceRectangle/top,scores/faceRectangle/height
024501.jpg2,93,137,396,137,2a431163-a285-473d-8c09-97516b5ef114,51,female,-4,0,-1.4,024001.jpg1,0.4898499,0.009377281,0.003486444,0.41428858,0.001290694,0.018171454,0.028765554,0.034770094,133,292,117,133
024751.jpg1,110,131,369,131,6b5cda41-c720-4e33-8eca-fd942299d20b,46,female,-33,0,-4.1,024251.jpg1,0.843362749,0.00031549,0.031296767,0.002994773,8.60401E-05,0.04443974,0.07285709,0.004647322,133,235,99,133
024751.jpg2,128,123,104,123,59111d99-b68e-4de7-b706-acc475ce506e,65,male,15.1,0,-10.1,024501.jpg1,0.9561874,0.028376622,0.00491641,0.002179899,0.000632573,0.00202525,0.005029608,0.0006522,141,101,101,141
025001.jpg1,109,143,184,143,a76362bf-8742-4e57-adf3-bf624abd0cec,81,male,-4,0,-2.5,024501.jpg2,0.435420126,0.056264292,0.000333056,0.4950061,0.001198268,0.007307383,0.002548992,0.001921756,135,397,93,135
025251.jpg1,83,138,224,138,9cd7bdbc-739b-48a6-be2d-2a21d85c2796,72,male,24.5,0,-2.1,024751.jpg1,0.491339028,1.655E-05,3.70934E-05,0.44894895,4.26326E-06,0.000733954,0.05888311,3.70586E-05,131,369,109,131
025501.jpg1,114,142,197,142,89b3e60e-a794-4bf2-9412-78a169563cee,84,male,9.6,0,-9.6,024751.jpg2,0.487824857,0.000107752,0.000454948,0.466331273,5.27021E-06,0.004087201,0.040545806,0.000642907,126,103,126,126
025751.jpg1,104,144,177,144,0cd0f86b-92a6-492e-9bb5-dc63c8b56c3b,82,male,12.1,0,-10.5,025001.jpg1,0.9411388,0.010649812,0.019956026,0.003291135,0.000477364,0.010602214,0.006669594,0.007215066,145,183,109,145
026001.jpg1,62,139,201,139,fe0bf014-973b-4ce7-96db-63182663528c,82,male,18.8,0,-4.5,025251.jpg1,0.9249818,0.029901378,0.009491321,0.004516616,0.004591651,0.021667292,0.003533666,0.001316292,138,224,82,138
026251.jpg1,110,142,191,142,48357f86-c1b7-4b37-b240-5380b6944326,72,male,8.2,0,-6.7,025501.jpg1,0.7377609,0.099369645,0.0941997,0.00488115,0.001053156,0.013691952,0.017480852,0.03156264,141,198,114,141
026501.jpg1,117,141,187,141,a70327cf-3905-445b-962c-4cbec2513fa4,78,male,8.3,0,-10.4,025751.jpg1,0.620804548,0.05347815,0.271444619,0.006029646,0.000464956,0.001276858,0.014217352,0.03228387,142,178,105,142
026751.jpg1,92,147,184,147,bc138794-5255-430f-8a79-d4cb3be25115,88,male,14.1,0,-4.1,026001.jpg1,0.915722966,0.005953934,0.026787607,0.017499369,0.001272391,0.004975713,0.010910598,0.016877437,137,202,63,137
027001.jpg1,87,149,195,149,4931bb9c-bac9-4a1c-8a1f-ef23c488d242,66,male,-20.1,0,2.2,026251.jpg1,0.859340549,0.043462604,0.06699093,0.006297787,0.000227587,0.001374165,0.010217425,0.012088989,141,191,110,141
027251.jpg1,95,143,226,143,7fdb0067-9896-4eab-827d-7b4c07fb6e6d,80,male,-4,0,0.6,026501.jpg1,0.7066351,0.010026953,0.18632479,0.006817278,0.000309844,0.005005873,0.023078285,0.061801877,141,187,117,141
027501.jpg1,104,143,209,143,187095a7-1bd0-4194-8030-a0a36903babf,86,male,-0.7,0,-5.5,026751.jpg1,0.2136247,0.09579635,0.07582271,0.509641767,0.005284499,0.05553194,0.001554522,0.042743523,144,186,94,144
027751.jpg1,117,142,213,142,419990fe-8042-46d2-9bfc-172beb590841,81,male,-4,0,-2.9,027001.jpg1,0.498292059,0.2956512,0.123715259,0.005692432,0.003467173,0.008347679,0.01398916,0.050845034,142,198,88,142
028251.jpg1,142,119,242,119,a4bdd8cf-dce9-40be-ad43-52636f8091a8,39,male,-28.3,0,9.1,027251.jpg1,0.8288211,0.009860217,0.07195533,0.012738438,0.005193878,0.032199573,0.013672685,0.025558779,142,227,96,142
028501.jpg1,95,139,216,139,8dccdb85-68e9-4dd0-9aad-d06afe996bb1,82,male,20.7,0,-12.2,027501.jpg1,0.828852654,0.133697972,0.025532357,0.001657351,0.000791025,0.00172745,0.001641577,0.006099581,142,209,105,142
028751.jpg1,101,141,257,141,580f8e64-262b-48ea-83a3-7b935f858d4d,82,male,17.5,0,-2.3,027751.jpg1,0.8605412,0.101162262,0.019556457,0.003340719,0.000194516,0.001647445,0.006183167,0.007374215,144,213,116,144
029001.jpg1,122,110,138,110,0bcd2acd-0f8c-4c93-9ffb-288ef6868114,79,male,49.2,0,-18,028251.jpg1,0.89727056,1.3051E-05,0.000319488,0.000102305,1.72714E-06,0.10219723,8.50115E-05,1.06136E-05,121,243,142,121
029001.jpg2,118,100,429,100,630d4514-872f-45ea-9982-29563ee7acdc,46,female,-33,0,4.6,028501.jpg1,0.9376575,0.023520181,0.006536316,0.005916162,0.014573989,0.009342361,0.00182677,0.000626725,139,216,95,139
029251.jpg1,135,140,115,140,4521da45-2a38-4467-a714-2b0eac2e6e27,89,male,23.5,0,-6.1,028751.jpg1,0.9293371,0.006194062,0.019374885,0.014401763,0.000477678,0.003248496,0.021343699,0.005622305,140,257,101,140
029251.jpg2,101,87,374,87,8541b540-6cdb-4033-9e39-1a82f30657e1,52,male,-48.5,0,20.6,029001.jpg1,0.898631334,6.77194E-05,3.69695E-06,5.10453E-05,1.12926E-05,0.100623839,0.000607436,3.64055E-06,101,429,118,101
029501.jpg1,126,133,85,133,43c272df-6085-4dbb-bb3d-a1de0029f2a2,68,male,33,0,-13.2,029251.jpg1,0.664689243,0.194666535,0.002202921,0.07921504,0.006541633,0.023199203,0.026674911,0.002810501,133,120,138,133
029501.jpg2,100,89,380,89,d745776b-8c8a-4c03-92ce-dfbab6f4fc28,50,male,-52.3,0,19.9,029251.jpg2,0.8736548,0.000940226,7.88559E-05,0.05330706,0.000730273,0.07013331,0.001075422,8.00595E-05,91,372,100,91
029751.jpg1,78,138,147,138,448c1d4c-1d8d-4a11-8134-b53b4480c660,67,male,18.4,0,-0.3,029501.jpg1,0.728466,0.2544334,0.012495758,0.00282921,6.33345E-05,7.68818E-05,0.000701312,0.000934096,130,86,127,130
029751.jpg2,103,86,382,86,32fea8df-0287-4679-be3c-0c5e1f1420c8,56,male,-54.8,0,16.7,029501.jpg2,0.8315599,0.001579875,0.00036996,0.023643795,0.001131974,0.1364065,0.004590545,0.00071745,89,380,101,89
030001.jpg1,85,141,227,141,cfcbcd48-d79e-4c58-87c3-6fff35459bee,82,male,-2.7,0,2.3,029751.jpg1,0.889940262,0.014226684,0.036644507,0.024615686,0.001260919,0.00892347,0.0071605,0.017227953,141,147,76,141
030251.jpg1,106,144,214,144,21612823-66de-4668-b840-42f889457fe7,81,male,-6,0,-1.3,029751.jpg2,0.949510455,0.001343101,4.85949E-05,0.033126984,0.000259369,0.015429253,0.000257321,2.48965E-05,86,381,102,86
030501.jpg1,101,145,239,145,f059090a-6ac7-42c3-ae7a-30542b5b1e2d,89,male,-3.8,0,-1.7,030001.jpg1,0.8683627,0.001059185,0.001298958,0.08269456,0.000792075,0.032175094,0.011079742,0.002537641,142,226,85,142
030751.jpg1,84,141,259,141,4f020c7f-6670-44ac-9389-744193f34f95,81,male,-2.7,0,0.1,030251.jpg1,0.7532741,0.008532238,0.122993946,0.00389415,0.000388335,0.00328371,0.009228233,0.098405294,146,213,105,146
031001.jpg1,100,141,253,141,72765d18-c4e1-4aff-a83c-52bd15a429e6,77,male,25,0,-5.5,030501.jpg1,0.86782515,0.030470282,0.039265685,0.009736918,0.001186182,0.016332945,0.015804065,0.019378787,142,239,102,142
031501.jpg1,141,114,95,114,94d17615-2ba9-4531-a25e-7b9ff54c6869,54,male,32.4,0,-4.8,030751.jpg1,0.929319859,0.00144417,0.001936316,0.025910284,0.000619251,0.029368375,0.009075757,0.002326017,140,259,85,140
031501.jpg2,96,110,444,110,8a99518b-1def-43cb-a981-7b337908583a,44,female,-6.5,0,3.3,031001.jpg1,0.479206949,0.205431834,0.282110751,0.001893845,0.001158413,0.000279634,0.00308186,0.026836721,139,253,100,139
031751.jpg1,126,125,99,125,d114c083-e8ff-4958-8f33-25e1db2f63b0,90,male,1.5,0,-0.9,031501.jpg1,0.9409681,0.000638742,0.009423789,0.005514479,1.47009E-05,0.0108188,0.029912204,0.002709179,116,93,141,116
031751.jpg2,90,112,416,112,ad5718f0-06b6-4ad8-8d97-51710606baa6,42,female,-20.3,0,-0.1,031501.jpg2,6.49418E-05,1.14E-07,5.05E-10,0.9999336,1.70E-10,7.96E-10,1.32871E-06,3.96E-08,111,443,96,111
032001.jpg1,74,138,116,138,251d8d03-d2fe-487d-a24b-057c88949ae3,82,male,5.4,0,-3.4,031751.jpg1,0.6112561,0.000390824,0.191129237,0.013798732,0.000676664,0.08158768,0.09517167,0.005989076,124,101,127,124
032001.jpg2,98,115,453,115,b9f836dd-ee71-4e7d-9aab-ae0261a9c9fa,50,female,7.9,0,-0.3,031751.jpg2,0.014711774,4.49285E-05,3.42E-07,0.9847702,1.17326E-05,0.000108749,0.000319634,3.26618E-05,112,416,91,112
032251.jpg1,71,140,121,140,4fdbe182-1ede-4b8f-bbaa-38f80776c5fb,81,male,6.1,0,-0.4,032001.jpg1,0.845326662,0.000450727,8.34934E-05,0.152831048,5.64105E-05,0.00041708,0.000812091,2.24933E-05,138,115,74,138
032251.jpg2,89,122,441,122,261f996b-c48c-4939-b274-e4ed00af374d,55,female,-2.5,0,-2.3,032001.jpg2,0.6892148,0.020883722,0.004147344,0.198477015,0.000308611,0.001761579,0.079376385,0.00583051,113,454,99,113
032501.jpg1,90,123,261,123,40b3783f-9ec8-4307-abfe-4e9b0378a804,72,female,-19.8,0,-2.2,032251.jpg1,0.9635445,0.000246446,7.68147E-05,0.035808213,8.50037E-06,9.2466E-05,0.000211464,1.16227E-05,141,121,71,141
032751.jpg1,84,134,108,134,5da96a6c-b1c8-4e57-80d0-cb78696e2595,82,male,13,0,-5.5,032251.jpg2,0.208912641,0.000663687,1.02634E-05,0.785375237,2.32295E-05,0.000353265,0.004630502,3.11454E-05,120,442,90,120
032751.jpg2,111,118,336,118,1a043c18-ba6b-4a12-bb4e-efe9ccbc9a58,36,female,-31.7,0,-1.8,032501.jpg1,0.5732454,0.09028497,0.00029269,0.29467538,0.002729924,0.024310324,0.009107568,0.005353757,121,262,91,121
033001.jpg1,129,128,77,128,d7795492-e4d0-4a24-b93d-00258684e7d1,80,male,-3.4,0,-3.1,032751.jpg1,0.783803642,0.003985069,0.002452256,0.185879976,0.002843943,0.004014579,0.015827108,0.001193419,130,108,86,130
033001.jpg2,99,123,405,123,3b998128-dbda-4190-9d44-d96de4607a9f,44,female,-8.9,0,-1.7,032751.jpg2,0.351620346,0.620062,0.005289936,0.000279035,0.001582311,0.015253661,0.00191456,0.003998144,120,334,111,120
033251.jpg1,84,119,443,119,615c090b-3215-4736-b8a0-e52e9cccdf28,48,female,-18.1,0,5.6,033001.jpg1,0.845222652,0.000762873,0.004726763,0.010482864,0.000100014,0.129791528,0.00638167,0.002531613,127,77,130,127
033501.jpg1,75,153,56,153,fcbe6d17-1259-4951-8afe-77a9e93d010f,79,male,0,0,-6.2,033001.jpg2,0.160058647,0.000553091,0.00017628,0.832238436,1.99483E-05,0.000146548,0.005930804,0.000876253,121,405,100,121
033501.jpg2,99,122,419,122,6695fa74-4ac3-46c3-92e6-fca8ae6fdd47,54,female,-20.7,0,6.3,033251.jpg1,0.06760159,0.000704261,5.83513E-06,0.9302452,4.2158E-05,0.000225222,0.000960817,0.00021491,119,444,85,119
033751.jpg1,67,149,152,149,25376e69-1e6c-438f-b878-65ed4caa2956,86,male,13.7,0,2.5,033501.jpg1,0.990922034,0.00426719,0.002440957,0.00109494,0.000303293,0.000646004,0.000279248,4.63212E-05,153,55,75,153
033751.jpg2,95,131,366,131,9a4f9b07-2b20-44b6-86e8-6238884f8149,56,female,-28.3,0,6,033501.jpg2,0.000346381,6.28945E-06,3.93E-08,0.9996259,1.84E-07,1.10046E-05,6.62127E-06,3.55978E-06,121,420,100,121
034001.jpg1,91,152,95,152,7cb72247-f0fa-47d5-884d-58349acf2711,81,male,4.3,0,1.6,033751.jpg1,0.980552,0.008955673,0.000461542,0.009300747,6.26062E-05,0.000208435,0.000360922,9.80768E-05,150,151,67,150
034001.jpg2,103,130,379,130,dd205b77-f5f5-4715-b601-cfdac07c2f01,56,female,-24.8,0,10.5,033751.jpg2,0.6140698,0.005691457,0.002273436,0.269574821,0.002445432,0.028351046,0.048485696,0.029108305,131,367,95,131
034251.jpg1,90,150,104,150,59c1ce30-4c55-413d-8eff-d0bb6dc30dc9,84,male,8.2,0,-0.2,034001.jpg1,0.9577509,0.000172169,0.000143519,0.040589146,6.2211E-05,0.000381344,0.000859271,4.14283E-05,152,95,90,152
034251.jpg2,122,125,368,125,c9090444-2318-4c12-a55f-7b669b8072ee,44,female,-38.5,0,4.6,034001.jpg2,0.780932963,0.053376343,0.002924742,0.003301989,0.003456747,0.130309865,0.021625511,0.004071851,128,380,103,128
034501.jpg1,92,155,118,155,e1cd284e-a2db-465b-b84f-d8fc445b6614,82,male,8.2,0,0.4,034251.jpg1,0.9132122,0.000485415,0.000385432,0.08348904,0.000157387,0.000616228,0.001552285,0.000102028,150,104,90,150
034501.jpg2,117,129,356,129,a9f7eced-346d-4bea-9070-745bd180eefe,64,female,-4.3,0,-0.8,034251.jpg2,0.535053253,0.001793327,0.000796138,0.4505514,0.00010735,0.001436208,0.00857922,0.00168313,125,368,123,125
034751.jpg1,94,156,92,156,1f63e16b-a9eb-4255-b80c-fb80f73ce300,82,male,5.6,0,-3.1,034501.jpg1,0.9960448,0.000576746,0.000247339,0.002531758,5.97772E-06,2.58215E-05,0.000560414,7.1186E-06,152,119,93,152
034751.jpg2,125,124,392,124,f2257bac-76b4-4ef5-a945-f83971709eab,60,female,-20,0,4.2,034501.jpg2,0.8563273,0.006335363,0.005873032,0.006839533,0.00111403,0.101674169,0.010601756,0.011234825,129,355,117,129
035001.jpg1,93,154,208,154,e1348ea5-605d-41fe-aaaf-b249be7703ff,76,male,-3.3,0,0.7,034751.jpg1,0.8298806,0.011620381,0.114389427,0.014098715,0.000313498,0.00110116,0.00870362,0.019892579,153,95,95,153
035251.jpg1,103,153,211,153,a4f60690-4afc-419d-95d4-1e2b5f088fcf,79,male,9.9,0,4.1,034751.jpg2,0.8498957,1.8397E-05,3.07836E-05,0.007669239,1.37761E-05,0.106461056,0.035454426,0.000456628,123,394,126,123
035501.jpg1,88,153,83,153,822f009e-a8c5-44c3-a6ab-54dfb73c195b,85,male,8.3,0,-2.3,035001.jpg1,0.9515843,0.009153801,0.002303477,0.006298814,0.001038389,0.021218676,0.007515471,0.000887109,153,209,94,153
035501.jpg2,114,106,364,106,5a697c19-7906-401f-ac94-43ffb930a22a,54,female,-47.3,0,23.1,035251.jpg1,0.529054463,0.001403269,0.3865252,0.007052656,0.000196984,0.001198829,0.01902384,0.055544745,153,211,103,153
035751.jpg1,107,154,104,154,35c3f52e-7914-4215-9c5a-e7039e3e5261,82,male,-1.1,0,-2.9,035501.jpg1,0.9773611,0.003391057,0.000467143,0.008614478,0.000996875,0.00778715,0.001241367,0.000140845,155,82,88,155
035751.jpg2,120,108,360,108,1b9b33f4-2425-4ac0-9100-6422be3942b0,56,female,-46.2,0,15.7,035501.jpg2,0.143746451,1.30728E-05,8.53E-07,0.855567753,6.39E-07,0.000486531,0.000182498,2.22532E-06,110,363,113,110
036001.jpg1,179,107,259,107,aacd0c75-daec-4ee5-9fb5-1d59b5645b4b,49,male,5.4,0,4.8,035751.jpg1,0.6908246,0.017710198,0.1969328,0.012896466,0.001833028,0.010553037,0.017917251,0.051332586,157,102,106,157
036251.jpg1,82,149,180,149,916467a8-63b5-4bd4-8a1b-b1492d36f4fb,80,male,14.6,0,-6.8,035751.jpg2,0.4737622,0.000277293,8.09904E-06,0.524399459,8.08222E-06,0.001136191,0.000400222,8.40174E-06,104,362,122,104
036751.jpg1,91,143,167,143,0110ee50-65ed-44f3-aefb-6f2b7d182bcb,87,male,14.7,0,-4.1,036001.jpg1,0.864961863,0.000466458,0.015219459,0.000391269,0.000822448,0.115298443,0.00145317,0.001386879,105,259,180,105
037001.jpg1,105,154,187,154,ef548534-6828-4d7a-9e5c-23bc9ad18fa4,86,male,23.8,0,-6.3,036251.jpg1,0.864587367,0.09039846,0.00736382,0.001882052,0.009939891,0.017305447,0.004200566,0.004322374,152,178,80,152
037251.jpg1,114,151,172,151,f602c867-4dee-4600-afc8-d693e2103023,86,male,12.7,0,-4.4,036751.jpg1,0.008258326,6.47E-07,8.42E-09,0.9881086,9.19E-08,0.003571195,3.97343E-05,2.13986E-05,143,166,91,143
037501.jpg1,103,152,44,152,f245941d-3847-4813-a4f6-bdc44873c827,84,male,-2.7,0,4.3,037001.jpg1,0.9092204,0.00322214,0.0033016,0.024782982,0.001178998,0.03769185,0.007150846,0.013451189,153,188,105,153
037501.jpg2,154,116,429,116,a7d528d9-ce5c-4c62-8cde-9dd42bf76d49,33,female,23.8,0,2.7,037251.jpg1,0.962932944,0.004064247,0.004242697,0.005557535,0.000324,0.012412553,0.009289155,0.001176893,152,171,113,152
037751.jpg1,111,150,196,150,53b148ad-2b30-48b7-aa15-4bfd1c4fe064,84,male,8.3,0,-6.9,037501.jpg1,0.863012731,0.003941582,0.022724,0.053196743,0.000403773,0.022848256,0.011804661,0.022068275,154,42,102,154
038001.jpg1,108,149,234,149,ce47f7c9-f283-4ede-b975-d9e0d08853ff,81,male,18.3,0,-4,037501.jpg2,0.188658983,0.001409146,3.83612E-06,0.809131444,3.72329E-06,0.000279187,0.000508914,4.77092E-06,116,429,154,116
038251.jpg1,101,153,206,153,4fe5a034-f9c1-46d4-9701-9faf95c4e99c,83,male,18.9,0,-5.6,037751.jpg1,0.776956856,0.0147691,0.06393483,0.00210663,0.000840499,0.025235198,0.048293237,0.06786364,152,195,110,152
038501.jpg1,105,149,222,149,a6b464ce-7f6b-4d1a-8814-ef1564c7ed4c,80,male,7.6,0,1.8,038001.jpg1,0.90961355,0.001919565,0.008274687,0.015420838,0.000826068,0.023294166,0.026826153,0.013824996,151,232,106,151
038751.jpg1,134,152,214,152,42c28d69-c390-4872-9038-575f449ea256,77,male,19.2,0,-6.8,038251.jpg1,0.3240341,0.07441186,0.586902738,0.003443698,0.003218695,0.00044007,0.000642577,0.006906243,152,207,102,152
039001.jpg1,101,148,208,148,e3001254-3e46-49fc-83e5-e88bfa290a5e,80,male,26.3,0,-7.5,038501.jpg1,0.7621693,0.003792447,0.06450564,0.07287479,0.000665312,0.005340368,0.053741265,0.036910866,150,220,104,150
039251.jpg1,141,96,471,96,711ab8fc-ad89-4af5-a537-3453e7417d74,46,female,-1.4,0,15.2,038751.jpg1,0.5104542,0.017733505,0.416482329,0.002686536,0.001325495,0.006966881,0.023653863,0.020697204,152,215,133,152
039501.jpg1,105,149,247,149,3e120237-6ac0-40ef-8fd3-ef95610c5e20,84,male,23.6,0,-9,039001.jpg1,0.635012269,0.035229422,0.308204919,0.00102934,0.000117127,0.00023652,0.00276306,0.017407343,149,207,100,149
039751.jpg1,111,117,308,117,4427665c-ca4a-493b-907f-323ab69198af,74,female,-1.8,0,2.6,039251.jpg1,0.923377454,1.82383E-05,0.00022361,0.001142653,5.49918E-05,0.070540994,0.00453935,0.000102728,96,471,141,96
040251.jpg1,104,118,287,118,255ada7f-caae-4fe6-8c94-a4a8ee2a334f,45,female,2.7,0,1.5,039501.jpg1,0.666744947,0.016605642,0.282973945,0.002593532,0.004424893,0.003989472,0.00454086,0.018126719,154,244,103,154
040501.jpg1,99,119,245,119,445ab08e-e95f-4e53-8cc3-82612e71a00e,62,female,-15.7,0,-2.1,039751.jpg1,0.348431855,0.03879766,0.000599575,0.6013081,0.000125967,0.000625421,0.009828173,0.000283278,117,308,111,117
040751.jpg1,84,117,276,117,230bfecd-f531-413e-a936-31d0256b88d5,58,female,3.1,0,-2.1,040001.jpg1,0.087141424,0.043559723,0.002087276,0.8446516,0.004148057,0.018069653,6.48435E-05,0.000277458,79,324,163,79
041001.jpg1,106,126,123,126,cad3a41b-cc43-472b-932e-47241b6db23f,86,male,17.8,0,-4.7,040251.jpg1,0.5242543,0.005421656,0.001886796,0.433209121,0.000989989,0.003637131,0.027179882,0.003421085,117,287,104,117
041001.jpg2,99,120,401,120,62678061-9434-4476-ae7e-5c2c34f8cc37,43,female,2.4,0,-6.8,040501.jpg1,0.272529364,0.09049279,0.000508103,0.5996667,0.008039846,0.014107853,0.011498221,0.003157133,117,245,99,117
041251.jpg1,81,135,82,135,0f0812f1-2cfc-49e2-9ff0-516beded08eb,82,male,8.3,0,-8.3,040751.jpg1,0.13535966,0.050405793,0.001407926,0.7998366,0.001678371,0.005954638,0.001704294,0.003652735,118,275,83,118
041251.jpg2,81,117,392,117,014b98a7-7e03-4f4d-b095-bda387047496,59,female,-0.6,0,-4,041001.jpg1,0.2811718,0.17467463,0.011462682,0.023337463,0.467586428,0.010903888,0.029636307,0.001226806,131,118,105,131
041501.jpg1,76,135,128,135,682dfb5a-5f58-40c0-812d-93b5b1bec10a,79,male,13.3,0,1.9,041001.jpg2,0.5040926,0.12461409,0.000524362,0.322184443,0.014203519,0.02110445,0.011474093,0.001802485,120,400,100,120
041501.jpg2,96,99,344,99,07a8d77c-2059-44c5-b47d-645772b5f482,46,female,-47.6,0,14,041251.jpg1,0.8846695,0.012071073,0.004353858,0.003986753,0.023608627,0.06590322,0.003658726,0.001748282,134,83,81,134
041751.jpg1,85,134,96,134,0085e705-2915-4c7b-a732-a9694163d76f,80,male,18.4,0,-3.1,041251.jpg2,0.91546607,0.001094084,0.00719405,0.005753785,0.000388778,0.05832532,0.01011087,0.001667035,116,393,82,116
041751.jpg2,95,96,345,96,97ab294a-859f-49f1-bbde-863faf4d2318,54,female,-52.1,0,16.7,041501.jpg1,0.9194668,0.011235618,0.002216974,0.04770647,2.17828E-05,0.00283657,0.005042006,0.011473775,136,127,76,136
042001.jpg1,90,133,114,133,ef1365a3-7324-485d-bb03-4524a52482e2,82,male,17.4,0,1.3,041501.jpg2,0.979948,0.014081755,2.15503E-05,0.001639877,0.000386924,0.002756994,0.001116724,4.81846E-05,101,343,96,101
042001.jpg2,106,93,363,93,721a2dee-f32d-4790-9af1-301a9d81de68,52,female,-52.3,0,13.5,041751.jpg1,0.929293036,0.014742381,0.03729486,0.007726249,1.36661E-05,0.0002981,0.004710825,0.005920871,132,98,86,132
042251.jpg1,91,146,188,146,39347211-1277-4111-8e8e-b80cba051eea,82,male,-3.3,0,0.2,041751.jpg2,0.8552058,0.12384326,0.000221649,0.011346838,0.001408579,0.004706245,0.003083671,0.000183965,97,345,94,97
042501.jpg1,88,145,224,145,8eba7e42-418b-4252-abde-7c13df016ed7,82,male,8.2,0,1,042001.jpg1,0.6426167,0.007265918,0.037257403,0.039096247,0.021116182,0.211786121,0.027526856,0.013334584,134,114,89,134
042751.jpg1,88,145,280,145,4722e0dd-bb27-492c-8a58-fab5c4f22127,63,male,30.3,0,-2.5,042001.jpg2,0.900661349,0.040856853,0.000339794,0.001694282,0.001614988,0.054429766,0.000334436,6.85606E-05,91,364,107,91
043001.jpg1,85,146,255,146,8ba619c6-0306-46ac-95d2-7c7d5590da44,86,male,7.6,0,2.1,042251.jpg1,0.260413319,0.002673662,0.6038345,0.054406814,0.000142366,0.00084677,0.006743646,0.07093889,146,189,91,146
043251.jpg1,116,145,199,145,07b3958b-7431-4eaf-933b-964a4554f3f6,84,male,-4,0,-4,042501.jpg1,0.9321819,0.001844581,0.007861513,0.040795356,0.000418525,0.010767592,0.004287114,0.001843434,145,223,88,145
043501.jpg1,91,118,273,118,5552a1d1-d440-4703-abf7-c32537192c13,51,female,6.8,0,-0.4,042751.jpg1,0.985382438,0.008191207,5.77576E-05,0.000230185,0.000189338,0.005574243,0.000159553,0.000215288,146,279,88,146
043751.jpg1,142,127,55,127,fb145bcf-ec75-4089-aff9-ca8d5f9ca63a,84,male,-2.2,0,3.7,043001.jpg1,0.210209414,0.00674894,0.750563,0.013008624,0.002771924,0.002985835,0.001454418,0.0122578,145,255,85,145
043751.jpg2,92,115,392,115,12be3fc9-910c-4174-a8bc-0e3f6ba13f50,44,female,-14.5,0,0.8,043251.jpg1,0.7317678,0.000875187,0.003114447,0.000632323,0.001330754,0.251221776,0.003850041,0.007207691,146,199,116,146
044001.jpg1,66,144,47,144,2ee78983-3ef5-4015-8c2d-4dbe0ff77d94,82,male,-0.3,0,-3.3,043501.jpg1,0.7946647,0.151825771,0.000604853,0.036726106,0.000761338,0.00102232,0.013726554,0.000668398,117,274,91,117
044001.jpg2,111,106,384,106,101af03f-e471-4fa2-b984-29b813033046,45,female,-19.3,0,6.8,043751.jpg1,0.846608639,0.000370445,0.023638237,0.001480525,6.78777E-05,0.11425,0.01120721,0.002377049,128,56,141,128
044251.jpg1,93,118,387,118,c0bf5b0c-ba2b-40e8-b6cb-f756c6ab4815,46,female,-4.3,0,-3.9,043751.jpg2,0.4620646,0.012656399,0.001534006,0.476413071,0.000677518,0.00151444,0.042133074,0.003006901,115,392,92,115
044501.jpg1,88,146,77,146,c42a9382-63ce-4cd9-b04a-f9defd9f70ce,82,male,-4,0,-6.4,044001.jpg1,0.9908454,0.002164208,0.000829361,0.000131354,9.91986E-05,0.005386886,0.000438893,0.000104735,146,47,68,146
044501.jpg2,86,120,385,120,7fab1eca-18d9-4ccc-87a1-97842f831396,57,female,-1.7,0,-5.6,044001.jpg2,0.069001295,0.006271466,0.000771067,0.9123032,0.000392438,0.00178279,0.007488908,0.001988823,107,384,111,107
044751.jpg1,84,123,395,123,8534cdf6-de50-4ba3-9baa-0b692d15eaa6,46,female,-8.8,0,-0.3,044251.jpg1,0.425779521,0.002184472,0.000285481,0.5542556,0.000887765,0.004836466,0.01139005,0.000380617,118,387,93,118
045001.jpg1,161,122,182,122,32f20373-7b46-479f-b270-8430f4e60893,62,male,18.9,0,2,044501.jpg1,0.932743,0.039038807,0.007650031,0.003639808,0.006791482,0.004765657,0.004215821,0.001155358,145,78,89,145
045001.jpg2,88,113,383,113,7dc4bf00-aaf7-4b9b-b5f7-fd5faa6373f0,58,female,-23.6,0,2.2,044501.jpg2,0.150372922,0.004731258,0.000113216,0.837275147,0.000538063,0.003452271,0.002787989,0.000729129,121,385,86,121
045251.jpg1,70,144,137,144,e6237d97-b3fd-429a-95e7-00c3e16cb175,82,male,-0.9,0,2.7,044751.jpg1,0.6517004,0.035442576,0.013578606,0.2428803,0.002278792,0.007923005,0.031573944,0.014622405,123,396,85,123
045251.jpg2,75,119,396,119,1cf2aae6-2a3c-44b5-8f78-13f402a5e090,45,female,-16.2,0,3.1,045001.jpg1,0.09508965,3.73356E-05,0.001491284,0.233439714,2.22128E-05,0.007094286,0.662311,0.000514478,125,183,160,125
045501.jpg1,142,121,117,121,8c0a56ab-601f-48ee-89ec-26ee04bef60a,79,male,11.9,0,-7.6,045001.jpg2,0.460640877,0.001677549,0.000240678,0.509972453,0.000187138,0.005730844,0.018998401,0.002552046,113,383,87,113
045501.jpg2,96,119,386,119,6664d425-8ed0-493a-98f7-e111d82b2333,46,female,-1.2,0,-6.7,045251.jpg1,0.9812612,0.002720305,0.002397046,0.002334949,0.000208787,0.004182855,0.006160342,0.0007345,143,137,71,143
